date,rnum,rank,movieNm,audiAcc,audiCnt,openDt,scrnCnt,showCnt,salesChange,rankOldAndNew,salesAmt,salesShare,audiChange,movieCd,audiInten,rankInten,salesAcc,salesInten
20170119,5,5,터닝메카드W: 블랙미러의 부활,79505,27622,2017-01-18,483,1197,-43.2,OLD,189852600,4.5,-44.9,20163845,-22537,-1,537423300,-144302100
20170119,6,6,라라랜드,2977503,9337,2016-12-07,226,389,5.4,OLD,72219300,1.7,5.7,20167904,504,1,24937629722,3726600
20170119,7,7,얼라이드,426286,8125,2017-01-11,338,644,-8.5,OLD,61999800,1.5,-8.9,20168381,-793,-1,3495501879,-5761500
20170119,8,8,마스터,7112338,4788,2016-12-21,288,484,-20.6,OLD,35521300,0.8,-19.3,20161725,-1144,0,57769829765,-9234400
20170119,9,9,반지의 제왕 : 두개의 탑 (확장판),7119,3048,2017-01-18,58,89,-5.6,OLD,39515700,0.9,-5.8,20168664,-189,0,91554300,-2362900
20170119,10,10,단지 세상의 끝,5959,2569,2017-01-18,124,204,42.2,OLD,19463400,0.5,40.4,20163186,739,1,45411400,5778400
20170120,1,1,더 킹,802545,261528,2017-01-18,1188,5615,23.5,OLD,2235092100,45.1,9.9,20151229,23489,0,6377479100,424852300
20170120,2,2,공조,468136,160116,2017-01-18,938,4217,27,OLD,1350950693,27.3,13.1,20151228,18547,0,3685993693,287539093
20170120,3,3,너의 이름은.,2847637,55958,2017-01-04,578,2063,16.7,OLD,467773193,9.4,4.8,20161872,2578,0,22976023843,67088193
20170120,4,4,모아나,964089,48522,2017-01-12,618,1436,2.2,OLD,374653707,7.6,-8.5,20165443,-4479,0,7508661099,8087207
20170120,5,5,터닝메카드W: 블랙미러의 부활,98493,18988,2017-01-18,490,1192,-23.5,OLD,145186700,2.9,-31.3,20163845,-8634,0,682610000,-44665900
20170120,6,6,라라랜드,2988469,10966,2016-12-07,228,413,32.7,OLD,95834593,1.9,17.4,20167904,1629,0,25033464315,23615293
20170120,7,7,얼라이드,435344,9058,2017-01-11,329,645,27.4,OLD,78991000,1.6,11.5,20168381,933,0,3574492879,16991200
20170120,8,8,마스터,7117107,4769,2016-12-21,262,452,14.9,OLD,40804500,0.8,-0.4,20161725,-19,0,57810634265,5283200
20170120,9,9,반지의 제왕 : 두개의 탑 (확장판),10398,3279,2017-01-18,53,85,9.3,OLD,43207400,0.9,7.6,20168664,231,0,134761700,3691700
20170120,10,10,단지 세상의 끝,7978,2019,2017-01-18,116,193,-14.3,OLD,16682100,0.3,-21.4,20163186,-550,0,62093500,-2781300
20170121,1,1,더 킹,1327386,524841,2017-01-18,1310,6092,100.9,OLD,4490105729,42.2,100.7,20151229,263313,0,10867584829,2255013629
20170121,2,2,공조,801761,333625,2017-01-18,976,4221,108,OLD,2810573092,26.4,108.4,20151228,173509,0,6496566785,1459622399
20170121,3,3,모아나,1105521,141432,2017-01-12,715,1700,200.1,OLD,1124354508,10.6,191.5,20165443,92910,1,8633015607,749700801
20170121,4,4,너의 이름은.,2954740,107103,2017-01-04,605,1947,90,OLD,888981713,8.3,91.4,20161872,51145,-1,23865005556,421208520
20170121,5,5,터닝메카드W: 블랙미러의 부활,195994,97501,2017-01-18,570,1487,414.9,OLD,747597000,7.0,413.5,20163845,78513,0,1430207000,602410300
20170121,6,6,라라랜드,3007168,18699,2016-12-07,243,425,69.2,OLD,162176713,1.5,70.5,20167904,7733,0,25195641028,66342120
20170121,7,7,얼라이드,449581,14237,2017-01-11,300,537,59.2,OLD,125779900,1.2,57.2,20168381,5179,0,3700272779,46788900
20170121,8,8,마스터,7124954,7847,2016-12-21,242,377,66.6,OLD,67984500,0.6,64.5,20161725,3078,0,57878618765,27180000
20170121,9,9,반지의 제왕 : 두개의 탑 (확장판),15442,5044,2017-01-18,54,80,48.8,OLD,64286200,0.6,53.8,20168664,1765,0,199047900,21078800
20170121,10,10,단지 세상의 끝,10606,2628,2017-01-18,114,163,31.6,OLD,21956100,0.2,30.2,20163186,609,0,84049600,5274000
20170122,1,1,더 킹,1852899,525513,2017-01-18,1289,5913,0.3,OLD,4504282600,42.5,0.1,20151229,672,0,15371867429,14176871
20170122,2,2,공조,1153989,352228,2017-01-18,972,4120,5.6,OLD,2967913800,28.0,5.6,20151228,18603,0,9464480585,157340708
20170122,3,3,모아나,1251006,145485,2017-01-12,746,1772,4.7,OLD,1177759800,11.1,2.9,20165443,4053,0,9810775407,53405292
20170122,4,4,너의 이름은.,3052343,97603,2017-01-04,593,1866,-8.8,OLD,810785300,7.7,-8.9,20161872,-9500,0,24675790856,-78196413
20170122,5,5,터닝메카드W: 블랙미러의 부활,276701,80707,2017-01-18,567,1471,-16.2,OLD,626538700,5.9,-17.2,20163845,-16794,0,2056745700,-121058300
20170122,6,6,라라랜드,3023446,16278,2016-12-07,234,409,-12.3,OLD,142308400,1.3,-12.9,20167904,-2421,0,25337949428,-19868313
20170122,7,7,얼라이드,461670,12089,2017-01-11,289,488,-15.3,OLD,106534900,1.0,-15.1,20168381,-2148,0,3806807679,-19245000
20170122,8,8,마스터,7130942,5988,2016-12-21,228,345,-24.2,OLD,51530000,0.5,-23.7,20161725,-1859,0,57930148765,-16454500
20170122,9,9,반지의 제왕 : 두개의 탑 (확장판),20174,4732,2017-01-18,56,79,-8.5,OLD,58795600,0.6,-6.2,20168664,-312,0,257843500,-5490600
20170122,10,10,단지 세상의 끝,13319,2713,2017-01-18,118,173,4,OLD,22828200,0.2,3.2,20163186,85,0,106877800,872100
20170123,1,1,더 킹,2016390,163491,2017-01-18,1169,5524,-72.4,OLD,1243052400,38.7,-68.9,20151229,-362022,0,16614919829,-3261230200
20170123,2,2,공조,1292327,138338,2017-01-18,928,4117,-64.6,OLD,1051594800,32.8,-60.7,20151228,-213890,0,10516075385,-1916319000
20170123,3,3,모아나,1291446,40440,2017-01-12,637,1573,-75.5,OLD,288374500,9.0,-72.2,20165443,-105045,0,10099149907,-889385300
20170123,4,4,너의 이름은.,3092570,40227,2017-01-04,558,1906,-62.7,OLD,302182700,9.4,-58.8,20161872,-57376,0,24977973556,-508602600
20170123,5,5,터닝메카드W: 블랙미러의 부활,286611,9910,2017-01-18,428,1023,-89,OLD,68650500,2.1,-87.7,20163845,-70797,0,2125396200,-557888200
20170123,6,6,라라랜드,3032275,8829,2016-12-07,247,444,-52.3,OLD,67812700,2.1,-45.8,20167904,-7449,0,25405762128,-74495700
20170123,7,7,얼라이드,467682,6012,2017-01-11,297,556,-57,OLD,45852100,1.4,-50.3,20168381,-6077,0,3852659779,-60682800
20170123,8,8,마스터,7133502,2560,2016-12-21,235,374,-62.7,OLD,19208200,0.6,-57.2,20161725,-3428,0,57949356965,-32321800
20170123,9,9,반지의 제왕 : 두개의 탑 (확장판),22354,2180,2017-01-18,56,88,-51.5,OLD,28532000,0.9,-53.9,20168664,-2552,0,286375500,-30263600
20170123,10,10,단지 세상의 끝,14858,1539,2017-01-18,110,174,-49.9,OLD,11430200,0.4,-43.3,20163186,-1174,0,118308000,-11398000
20170124,1,1,더 킹,2173139,156749,2017-01-18,1181,5500,-4.3,OLD,1189158900,36.7,-4.1,20151229,-6742,0,17804078729,-53893500
20170124,2,2,공조,1428021,135694,2017-01-18,955,4177,-2.8,OLD,1022534750,31.5,-1.9,20151228,-2644,0,11538610135,-29060050
20170124,3,3,모아나,1341523,50077,2017-01-12,640,1593,20.1,OLD,346203000,10.7,23.8,20165443,9637,0,10445352907,57828500
20170124,4,4,너의 이름은.,3134058,41488,2017-01-04,553,1913,2.2,OLD,308879700,9.5,3.1,20161872,1261,0,25286853256,6697000
20170124,5,5,터닝메카드W: 블랙미러의 부활,297486,10875,2017-01-18,438,1023,9.3,OLD,75048900,2.3,9.7,20163845,965,0,2200445100,6398400
20170124,6,6,라라랜드,3041652,9377,2016-12-07,248,453,6.3,OLD,72091500,2.2,6.2,20167904,548,0,25477853628,4278800
20170124,7,7,얼라이드,474109,6427,2017-01-11,311,567,3.8,OLD,47573400,1.5,6.9,20168381,415,0,3900233179,1721300
20170124,8,8,반지의 제왕 : 두개의 탑 (확장판),25391,3037,2017-01-18,57,86,35,OLD,38506600,1.2,39.3,20168664,857,1,324882100,9974600
20170124,9,9,마스터,7136321,2819,2016-12-21,240,376,9.3,OLD,20995900,0.6,10.1,20161725,259,-1,57970352865,1787700
20170124,10,10,단지 세상의 끝,16533,1675,2017-01-18,114,175,8,OLD,12343400,0.4,8.8,20163186,136,0,130651400,913200
20170125,1,1,더 킹,2372889,199750,2017-01-18,1071,4658,1.3,OLD,1204847600,31.7,27.4,20151229,43001,0,19008926329,15688700
20170125,2,2,공조,1621572,193551,2017-01-18,987,4227,14.7,OLD,1172426200,30.9,42.6,20151228,57857,0,12711036335,149891450
20170125,3,3,레지던트 이블: 파멸의 날,71439,71038,2017-01-25,545,2068,100,NEW,475128400,12.5,100,20168688,71038,0,478336400,475128400
20170125,4,4,모아나,1387379,45856,2017-01-12,591,1301,-16.8,OLD,287999500,7.6,-8.4,20165443,-4221,-1,10733352407,-58203500
20170125,5,5,너의 이름은.,3173219,39161,2017-01-04,478,1110,-22.5,OLD,239371500,6.3,-5.6,20161872,-2327,-1,25526224756,-69508200
20170125,6,6,딥워터 호라이즌,14654,12845,2017-01-25,425,1203,100,OLD,78334600,2.1,100,20168154,12845,92,92238600,78334600
20170125,7,7,라라랜드,3051095,9443,2016-12-07,188,293,-18.2,OLD,58983000,1.6,0.7,20167904,66,-1,25536836628,-13108500
20170125,8,8,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,11675,8967,2017-01-25,315,452,100,NEW,61103000,1.6,100,20167285,8967,0,82767000,61103000
20170125,9,9,터닝메카드W: 블랙미러의 부활,303598,6112,2017-01-18,323,480,-45.4,OLD,40966900,1.1,-43.8,20163845,-4763,-4,2241412000,-34082000
20170125,10,10,얼라이드,477967,3858,2017-01-11,151,209,-53,OLD,22343500,0.6,-40,20168381,-2569,-3,3922576679,-25229900
20170126,1,1,공조,1859997,238425,2017-01-18,991,4491,56.1,OLD,1830307900,35.5,23.2,20151228,44874,1,14541344235,657881700
20170126,2,2,더 킹,2585400,212511,2017-01-18,1046,4859,36.3,OLD,1642237400,31.8,6.4,20151229,12761,-1,20651163729,437389800
20170126,3,3,레지던트 이블: 파멸의 날,144193,72754,2017-01-25,546,2108,20.9,OLD,574263900,11.1,2.4,20168688,1716,0,1052600300,99135500
20170126,4,4,모아나,1430333,42954,2017-01-12,571,1340,7.5,OLD,309480100,6.0,-6.3,20165443,-2902,0,11042832507,21480600
20170126,5,5,너의 이름은.,3212669,39450,2017-01-04,495,1131,25.2,OLD,299673600,5.8,0.7,20161872,289,0,25825898356,60302100
20170126,6,6,딥워터 호라이즌,27986,13332,2017-01-25,433,1176,27.7,OLD,100009900,1.9,3.8,20168154,487,0,192248500,21675300
20170126,7,7,라라랜드,3063775,12680,2016-12-07,191,310,65.6,OLD,97691300,1.9,34.3,20167904,3237,0,25634527928,38708300
20170126,8,8,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,19319,7644,2017-01-25,321,455,-13.2,OLD,53014000,1.0,-14.8,20167285,-1323,0,135781000,-8089000
20170126,9,9,터닝메카드W: 블랙미러의 부활,310518,6920,2017-01-18,326,481,17.2,OLD,48032300,0.9,13.2,20163845,808,0,2289444300,7065400
20170126,10,10,반지의 제왕 : 왕의 귀환 (확장판),8942,4547,2017-01-25,54,79,48.2,OLD,56639900,1.1,20.7,20168689,780,1,102262900,18422900
20170127,1,1,공조,2332218,472221,2017-01-18,1177,5360,121.7,OLD,4057287634,42.6,98.1,20151228,233796,0,18598631869,2226979734
20170127,2,2,더 킹,2912146,326746,2017-01-18,1118,5066,72.1,OLD,2825968112,29.6,53.8,20151229,114235,0,23477131841,1183730712
20170127,3,3,모아나,1519092,88759,2017-01-12,693,1650,136.6,OLD,732270400,7.7,106.6,20165443,45805,1,11775102907,422790300
20170127,4,4,레지던트 이블: 파멸의 날,223044,78851,2017-01-25,578,1759,22.5,OLD,703366389,7.4,8.4,20168688,6097,-1,1755966689,129102489
20170127,5,5,너의 이름은.,3266601,53932,2017-01-04,529,1094,49.9,OLD,449140500,4.7,36.7,20161872,14482,0,26275038856,149466900
20170127,6,6,터닝메카드W: 블랙미러의 부활,329494,18976,2017-01-18,412,612,209.5,OLD,148641200,1.6,174.2,20163845,12056,3,2438085500,100608900
20170127,7,7,라라랜드,3080642,16867,2016-12-07,189,316,49.6,OLD,146189400,1.5,33,20167904,4187,0,25780717328,48498100
20170127,8,8,딥워터 호라이즌,41023,13037,2017-01-25,400,739,9.5,OLD,109502977,1.1,-2.2,20168154,-295,-2,301751477,9493077
20170127,9,9,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,32344,13025,2017-01-25,334,492,92.8,OLD,102195800,1.1,70.4,20167285,5381,-1,237976800,49181800
20170127,10,10,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,10632,6183,2017-01-25,145,201,180.3,OLD,41072500,0.4,179.5,20168366,3971,3,70249500,26417500
20170128,1,1,공조,2997048,664830,2017-01-18,1279,5806,42.3,OLD,5774705700,47.8,40.8,20151228,192609,0,24373337569,1717418066
20170128,2,2,더 킹,3342081,429935,2017-01-18,1113,4974,33.4,OLD,3768450768,31.2,31.6,20151229,103189,0,27245582609,942482656
20170128,3,3,모아나,1602516,83424,2017-01-12,689,1620,-2.8,OLD,711520300,5.9,-6,20165443,-5335,0,12486623207,-20750100
20170128,4,4,레지던트 이블: 파멸의 날,306091,83047,2017-01-25,585,1708,7.5,OLD,755843534,6.3,5.3,20168688,4196,0,2511810223,52477145
20170128,5,5,너의 이름은.,3312261,45660,2017-01-04,499,1032,-12.2,OLD,394476500,3.3,-15.3,20161872,-8272,0,26669515356,-54664000
20170128,6,6,라라랜드,3099654,19012,2016-12-07,205,344,14.5,OLD,167443100,1.4,12.7,20167904,2145,1,25948160428,21253700
20170128,7,7,딥워터 호라이즌,53855,12832,2017-01-25,341,581,-1.2,OLD,108235166,0.9,-1.6,20168154,-205,1,409986643,-1267811
20170128,8,8,터닝메카드W: 블랙미러의 부활,340147,10653,2017-01-18,362,513,-42,OLD,86230000,0.7,-43.9,20163845,-8323,-2,2524315500,-62411200
20170128,9,9,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,42512,10168,2017-01-25,315,452,-18.8,OLD,82972200,0.7,-21.9,20167285,-2857,0,320949000,-19223600
20170128,10,10,얼라이드,492860,6335,2017-01-11,134,192,33.5,OLD,58572900,0.5,32.1,20168381,1541,1,4054854079,14708900
20170129,1,1,공조,3795042,797994,2017-01-18,1383,6249,18.1,OLD,6821569400,47.1,20,20151228,133164,0,31194906969,1046863700
20170129,2,2,더 킹,3835221,493140,2017-01-18,1117,4888,12.9,OLD,4253180700,29.4,14.7,20151229,63205,0,31498763309,484729932
20170129,3,3,모아나,1728762,126246,2017-01-12,708,1637,47.2,OLD,1047316300,7.2,51.3,20165443,42822,0,13533939507,335796000
20170129,4,4,레지던트 이블: 파멸의 날,409543,103452,2017-01-25,599,1676,23.1,OLD,930224650,6.4,24.6,20168688,20405,0,3442034873,174381116
20170129,5,5,너의 이름은.,3367322,55061,2017-01-04,492,1012,17.8,OLD,464872400,3.2,20.6,20161872,9401,0,27134387756,70395900
20170129,6,6,터닝메카드W: 블랙미러의 부활,362763,22616,2017-01-18,401,589,109.3,OLD,180520900,1.2,112.3,20163845,11963,2,2704836400,94290900
20170129,7,7,라라랜드,3122108,22454,2016-12-07,204,346,17.2,OLD,196314100,1.4,18.1,20167904,3442,-1,26144474528,28871000
20170129,8,8,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,61897,19385,2017-01-25,326,464,84.9,OLD,153413400,1.1,90.6,20167285,9217,1,474362400,70441200
20170129,9,9,딥워터 호라이즌,68381,14526,2017-01-25,355,575,12,OLD,121176100,0.8,13.2,20168154,1694,-2,531162743,12940934
20170129,10,10,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,22006,7940,2017-01-25,139,192,130.6,OLD,53176500,0.4,131.2,20168366,4506,1,146486000,30116500
20170130,1,1,공조,4556113,761071,2017-01-18,1392,6123,-6.2,OLD,6399470500,46.7,-4.6,20151228,-36923,0,37594377469,-422098900
20170130,2,2,더 킹,4265555,430334,2017-01-18,1081,4611,-14.5,OLD,3636637800,26.5,-12.7,20151229,-62806,0,35135401109,-616542900
20170130,3,3,모아나,1885998,157236,2017-01-12,696,1582,20.7,OLD,1264342600,9.2,24.5,20165443,30990,0,14798282107,217026300
20170130,4,4,레지던트 이블: 파멸의 날,499979,90436,2017-01-25,576,1613,-13.6,OLD,803385400,5.9,-12.6,20168688,-13016,0,4245420273,-126839250
20170130,5,5,너의 이름은.,3425878,58556,2017-01-04,470,956,3.2,OLD,479910200,3.5,6.3,20161872,3495,0,27614297956,15037800
20170130,6,6,터닝메카드W: 블랙미러의 부활,394980,32217,2017-01-18,392,567,40,OLD,252698700,1.8,42.5,20163845,9601,0,2957535100,72177800
20170130,7,7,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,88977,27080,2017-01-25,329,467,37.4,OLD,210733200,1.5,39.7,20167285,7695,1,685095600,57319800
20170130,8,8,라라랜드,3145989,23881,2016-12-07,204,349,3.2,OLD,202648800,1.5,6.4,20167904,1427,-1,26347123328,6334700
20170130,9,9,딥워터 호라이즌,80616,12235,2017-01-25,347,548,-17.6,OLD,99799800,0.7,-15.8,20168154,-2291,0,630962543,-21376300
20170130,10,10,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,33466,11460,2017-01-25,139,191,44.1,OLD,76631000,0.6,44.3,20168366,3520,0,223117000,23454500
20170131,1,1,공조,4860129,304016,2017-01-18,1094,5160,-64.5,OLD,2269255100,47.9,-60.1,20151228,-457055,0,39863632569,-4130215400
20170131,2,2,더 킹,4410130,144575,2017-01-18,982,4323,-70.2,OLD,1082066400,22.9,-66.4,20151229,-285759,0,36217467509,-2554571400
20170131,3,3,레지던트 이블: 파멸의 날,547180,47201,2017-01-25,541,1936,-54.4,OLD,366385800,7.7,-47.8,20168688,-43235,1,4611806073,-436999600
20170131,4,4,모아나,1933044,47046,2017-01-12,577,1365,-73.2,OLD,338621800,7.2,-70.1,20165443,-110190,-1,15136903907,-925720800
20170131,5,5,너의 이름은.,3454573,28695,2017-01-04,459,1080,-55.8,OLD,212287300,4.5,-51,20161872,-29861,0,27826585256,-267622900
20170131,6,6,라라랜드,3158178,12189,2016-12-07,216,371,-54.9,OLD,91441100,1.9,-49,20167904,-11692,2,26438564428,-111207700
20170131,7,7,딥워터 호라이즌,89136,8520,2017-01-25,368,780,-37.1,OLD,62735700,1.3,-30.4,20168154,-3715,2,693698243,-37064100
20170131,8,8,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,96711,7734,2017-01-25,294,403,-74.5,OLD,53724900,1.1,-71.4,20167285,-19346,-1,738820500,-157008300
20170131,9,9,터닝메카드W: 블랙미러의 부활,401000,6020,2017-01-18,315,432,-83.2,OLD,42473000,0.9,-81.3,20163845,-26197,-3,3000008100,-210225700
20170131,10,10,얼라이드,509407,3023,2017-01-11,140,224,-61.6,OLD,23359000,0.5,-54.9,20168381,-3683,1,4202065579,-37486500
20170201,1,1,공조,5049708,189579,2017-01-18,1075,5290,-37.6,OLD,1416506700,48.0,-37.6,20151228,-114437,0,41280139269,-852748400
20170201,2,2,더 킹,4502633,92503,2017-01-18,909,3982,-36.3,OLD,689402400,23.3,-36,20151229,-52072,0,36906869909,-392664000
20170201,3,3,레지던트 이블: 파멸의 날,576181,29001,2017-01-25,497,1727,-38.8,OLD,224355000,7.6,-38.6,20168688,-18200,0,4836161073,-142030800
20170201,4,4,모아나,1955388,22344,2017-01-12,520,1211,-52.4,OLD,161084300,5.5,-52.5,20165443,-24702,0,15297988207,-177537500
20170201,5,5,너의 이름은.,3472347,17774,2017-01-04,425,998,-37.5,OLD,132712800,4.5,-38.1,20161872,-10921,0,27959298056,-79574500
20170201,6,6,라이언,16246,10688,2017-02-01,173,803,4230.4,OLD,79505500,2.7,3392.8,20167324,10382,21,121527100,77669500
20170201,7,7,라라랜드,3167001,8823,2016-12-07,218,406,-27.2,OLD,66537700,2.3,-27.6,20167904,-3366,-1,26505102128,-24903400
20170201,8,8,딥워터 호라이즌,91981,2845,2017-01-25,218,392,-67,OLD,20698300,0.7,-66.6,20168154,-5675,-1,714396543,-42037400
20170201,9,9,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,98994,2283,2017-01-25,189,234,-70.8,OLD,15700700,0.5,-70.5,20167285,-5451,-1,754521200,-38024200
20170201,10,10,터닝메카드W: 블랙미러의 부활,402912,1912,2017-01-18,195,251,-69.3,OLD,13028500,0.4,-68.2,20163845,-4108,-1,3013036600,-29444500
20170202,1,1,공조,5224050,174342,2017-01-18,998,5011,-7.8,OLD,1306151800,43.3,-8,20151228,-15237,0,42586291069,-110354900
20170202,2,2,더 킹,4581394,78761,2017-01-18,827,3523,-14.8,OLD,587350500,19.5,-14.9,20151229,-13742,0,37494220409,-102051900
20170202,3,3,컨택트,59414,54584,2017-02-02,509,2223,3396700,OLD,407616000,13.5,2729100,20179281,54582,82,448158800,407604000
20170202,4,4,레지던트 이블: 파멸의 날,597742,21561,2017-01-25,446,1341,-25.6,OLD,167024200,5.5,-25.7,20168688,-7440,-1,5003185273,-57330800
20170202,5,5,모아나,1974565,19177,2017-01-12,491,1009,-15.4,OLD,136237500,4.5,-14.2,20165443,-3167,-1,15434225707,-24846800
20170202,6,6,너의 이름은.,3485596,13249,2017-01-04,363,770,-25.4,OLD,99014000,3.3,-25.5,20161872,-4525,-1,28058312056,-33698800
20170202,7,7,라이언,24052,7806,2017-02-01,176,695,-27.7,OLD,57512400,1.9,-27,20167324,-2882,-1,179039500,-21993100
20170202,8,8,라라랜드,3174591,7590,2016-12-07,194,342,-13.9,OLD,57306300,1.9,-14,20167904,-1233,-1,26562408428,-9231400
20170202,9,9,조작된 도시,6271,3000,2017-02-09,10,10,344.4,OLD,24000000,0.8,233.3,20150964,2100,9,47716000,18600000
20170202,10,10,매기스 플랜,27614,1869,2017-01-25,69,100,4.5,OLD,14024700,0.5,4.7,20165822,84,2,220870800,609200
20170203,1,1,공조,5426958,202908,2017-01-18,1022,5198,30.1,OLD,1698784568,45.1,16.4,20151228,28566,0,44285075637,392632768
20170203,2,2,더 킹,4668273,86879,2017-01-18,837,3542,23.2,OLD,723431518,19.2,10.3,20151229,8118,0,38217651927,136081018
20170203,3,3,컨택트,120420,61006,2017-02-02,558,2353,25.8,OLD,512632832,13.6,11.8,20179281,6422,0,960791632,105016832
20170203,4,4,레지던트 이블: 파멸의 날,623010,25268,2017-01-25,468,1394,31.8,OLD,220219750,5.8,17.2,20168688,3707,0,5223405023,53195550
20170203,5,5,모아나,1994222,19657,2017-01-12,488,1014,12.6,OLD,153447000,4.1,2.5,20165443,480,0,15587672707,17209500
20170203,6,6,너의 이름은.,3500649,15053,2017-01-04,379,796,25.9,OLD,124687400,3.3,13.6,20161872,1804,0,28182999456,25673400
20170203,7,7,라라랜드,3183409,8818,2016-12-07,200,365,31.5,OLD,75353200,2.0,16.2,20167904,1228,1,26637761628,18046900
